time,data
10028828.902999857,22769
10028828.905999858,22769
10028828.913999857,39617
10028828.921999857,22769
10028828.929999856,22769
10028828.936999856,22927
10028828.942999855,22769
10028828.945999855,25828
10028828.953999855,22769
10028828.961999854,22769
10028828.964999855,22769
10028828.972999854,22769
10028828.976999855,26844
10028828.982999854,22769
10028828.992999854,28469
10028829.000999853,23927
10028829.008999852,22769
10028829.014999852,22769
10028829.019999852,24263
10028829.113999853,25423
10028829.118999854,25000
10028829.126999853,25185
10028829.134999853,26419
10028829.140999852,26096
10028829.147999851,22769
10028829.15399985,23545
10028829.16099985,22769
10028829.16399985,22769
10094373.08699985,22769
10094373.09499985,23675
10094373.09999985,22769
10094373.10799985,30022
10094373.11299985,33797
10094373.12099985,25403
10094373.125999851,25468
10094373.13199985,23361
10094373.13999985,22769
10094373.14799985,22769
10094373.15299985,23164
10094373.16099985,28826
10094373.166999849,27686
10094373.17199985,22769
10094373.179999849,22769
10094373.293999849,27397
10094373.29799985,28160
10094373.305999849,24889
10094373.312999848,25323
10094373.320999848,24454
10094373.325999849,28236
10094373.331999848,25242
10094373.339999847,24558
10094373.347999847,26626
10094373.353999846,25631
10094373.361999845,31803
10094373.368999844,27363
10094373.374999844,26251
10094373.381999843,30602
10094373.387999842,33581
10094373.392999843,29080
10094373.400999842,30135
10094373.408999842,30848
10094373.411999842,30919
10159908.411999842,30919
10159908.417999841,27563
10159908.557999842,30129
10159908.563999841,34107
10159908.57199984,36217
10159908.57499984,36785
10159908.58199984,34061
10159908.58799984,35547
10159908.595999839,39079
10159908.603999838,39438
10159908.611999838,38664
10159908.619999837,38649
10159908.625999836,38130
10159908.632999836,38592
10159908.635999836,39417
10159908.643999835,39290
10159908.649999835,38800
10159908.657999834,34839
10159908.661999835,34356
10159908.669999834,34982
10159908.677999834,34602
10159908.685999833,32391
10159908.691999832,30988
10159908.694999833,28921
10159908.702999832,36132
10159908.710999832,35130
10159908.71799983,34312
10159908.72599983,36010
10159908.81999983,35339
10159908.82799983,28755
10159908.83599983,29936
10159908.84399983,24992
10159908.849999828,26090
10159908.856999828,27533
10225452.717999827,30314
10225452.722999828,31446
10225452.730999827,28747
10225452.736999827,28588
10225452.740999827,28532
10225452.744999828,28043
10225452.754999828,24357
10225452.757999828,24486
10225452.767999828,24857
10225452.775999827,25173
10225452.778999828,24801
10225452.786999827,40172
10225452.964999827,33549
10225452.972999826,30366
10225452.980999826,31776
10225452.988999825,35599
10225452.994999824,42767
10225453.000999823,41492
10225453.004999824,41394
10225453.012999823,41045
10225453.020999823,41826
10225453.024999823,41331
10225453.028999824,41166
10225453.037999824,25281
10225453.045999823,27026
10225453.053999823,26953
10225453.061999822,22769
10290988.061999822,22769
10290988.068999821,24278
10290988.07499982,28839
10290988.08099982,37092
10290988.08499982,37235
10290988.09299982,37162
10290988.10099982,32936
10290988.106999818,31776
10290988.114999818,34381
10290988.117999818,33462
10356531.924999818,42767
10356532.139999818,35785
10356532.147999818,30837
10356532.150999818,31848
10356532.156999817,28819
10356532.164999817,31473
10356532.169999817,31110
10356532.177999817,32534
10356532.185999816,31528
10356532.193999816,35599
10356532.198999817,32911
10356532.204999816,37396
10356532.209999816,39514
10356532.214999817,38695
10422067.214999817,38695
10422067.224999817,38955
10422067.232999817,30892
10422067.240999816,36198
10422067.248999815,41563
10422067.254999815,42767
10422067.260999814,42767
10422067.267999813,42695
10422067.272999814,41959
10422067.406999813,31035
10422067.412999813,25862
10422067.419999812,38553
10422067.42599981,37873
10422067.428999811,37473
10422067.43699981,40282
10422067.44499981,39717
10422067.45299981,39883
10422067.459999809,36977
10422067.46299981,36846
10422067.46599981,36420
10422067.47299981,36254
10422067.481999809,22769
10422067.489999808,22769
10422067.49499981,22769
10422067.502999809,34128
10422067.508999808,33037
10422067.513999809,34152
10422067.521999808,32927
10487602.521999808,32927
10487602.529999807,22769
10487602.675999807,42767
10553146.432999806,42767
10553146.438999806,42767
10553146.445999805,42767
10553146.451999804,42767
10553146.459999803,42767
10553146.464999804,42767
10553146.469999805,42767
10553146.473999806,22769
10553146.481999805,22769
10553146.489999805,25021
10553146.493999805,27005
10553146.499999804,37653
10553146.509999804,29414
10553146.513999805,24572
10553146.521999804,22769
10553146.525999805,22769
10553146.534999805,22769
10553146.542999804,24742
10553146.545999805,25075
10553146.553999804,26547
10553146.561999803,27836
10553146.569999803,22769
10553146.577999802,22769
10553146.584999802,22769
10553146.5909998,25752
10553146.5979998,22769
10553146.6899998,27239
10553146.6969998,25799
10553146.702999799,22841
10553146.709999798,25098
10553146.715999797,22769
10553146.723999796,24792
10553146.729999796,33503
10553146.736999795,24935
10553146.739999795,24400
10553146.742999796,24085
10553146.749999795,23769
10553146.755999794,26614
10553146.765999794,34760
10553146.769999795,23195
10553146.779999794,33095
10553146.785999794,22769
10553146.790999794,22769
10553146.798999794,24127
10553146.803999795,22769
10553146.811999794,22769
10553146.819999794,22769
10553146.827999793,22769
10618690.535999794,22769
10618690.541999793,22769
10618690.548999792,23220
10618690.554999791,28795
10618690.56099979,26828
10618690.56899979,28219
10618690.575999789,22769
10618690.581999788,22769
10618690.584999789,22769
10618690.592999788,22769
10618690.600999787,28603
10618690.607999787,22769
10618690.615999786,22769
10618690.621999785,22769
10618690.628999785,22769
10618690.634999784,22769
10618690.640999783,25842
10618690.647999782,35294
10618690.653999781,42767
10618690.66099978,30967
10618690.66699978,37867
10618690.67499978,32780
10618690.67799978,33612
10618690.685999779,32375
10618690.692999778,38846
10618690.700999778,38001
10618690.839999778,32283
10618690.845999777,27393
10618690.848999778,23292
10618690.856999777,31213
10618690.864999777,42767
10618690.871999776,34936
10618690.877999775,22923
10618690.885999775,33640
10618690.892999774,31033
10618690.895999774,23841
10618690.903999774,22769
10618690.909999773,22983
10618690.917999772,22769
10618690.924999772,29507
10618690.928999772,29310
10618690.935999772,42767
10618690.943999771,42767
10618690.95199977,41797
10618690.95799977,37039
10618690.964999769,24882
10618691.066999769,22769
10618691.07199977,22769
10618691.07999977,22769
10618691.087999769,22769
10618691.09299977,22769
10618691.100999769,42193
10618691.108999768,38988
10618691.114999767,39525
10618691.120999767,42767
10618691.128999766,42767
10618691.132999767,42767
10618691.140999766,34918
10618691.148999766,33428
10618691.154999765,31323
10618691.162999764,24491
10618691.167999765,24365
10618691.173999764,40053
10684234.821999764,40603
10684234.828999763,32690
10684234.834999762,26637
10684234.842999762,26536
10684234.848999761,25308
10684234.85599976,30340
10684234.86199976,22769
10684234.86499976,23237
10684234.87299976,24388
10684234.880999759,22769
10684234.88499976,22769
10684235.01899976,25801
10684235.02199976,29237
10684235.02699976,23624
10684235.03699976,28306
10749770.03699976,28306
10749770.04499976,30216
10749770.05299976,22769
10749770.05699976,32389
10749770.06499976,37520
10749770.06899976,35415
10749770.074999759,40136
10749770.082999758,33835
10749770.090999758,34590
10749770.098999757,34324
10749770.106999757,34449
10749770.112999756,34353
10749770.119999755,33922
10749770.125999754,34137
10749770.132999754,34893
10749770.138999753,31417
10749770.141999753,22769
10749770.149999753,42767
10749770.154999753,42767
10749770.295999754,37502
10749770.303999754,42767
10749770.309999753,42767
10749770.317999752,42767
10749770.324999752,42767
10749770.328999752,42767
10749770.336999752,42767
10749770.34399975,42767
10749770.346999751,42767
10749770.35499975,37777
10749770.36299975,25329
10749770.37099975,25908
10749770.376999749,26044
10749770.383999748,28190
10749770.389999747,27543
10749770.396999747,25606
10749770.402999746,36491
10749770.407999747,42767
10749770.413999746,26467
10749770.420999745,37031
10749770.424999746,34545
10749770.554999746,39041
10749770.560999746,42767
10749770.565999746,25241
10749770.572999746,37334
10749770.578999745,42767
10749770.584999744,40735
10749770.591999743,35686
10749770.597999742,24784
10749770.604999742,35567
10815362.580999741,33593
10815362.58899974,34194
10815362.59499974,31581
10815362.60299974,31601
10815362.608999738,32709
10815362.615999738,33333
10815362.618999738,33888
10815362.621999739,28610
10815362.631999739,30831
10815362.639999738,31254
10815362.645999737,28141
10815362.804999737,22769
10815362.810999736,22769
10815362.816999735,22769
10815362.824999735,22769
10815362.832999734,22769
10815362.839999733,23332
10815362.845999733,23679
10815362.852999732,23182
10815362.858999731,22769
10815362.86699973,22769
10815362.87299973,22769
10815362.87799973,22769
10815362.88599973,22769
10815362.89299973,22830
10815362.898999728,23987
10815362.904999727,26099
10815362.908999728,23154
10815362.912999729,30490
10815362.922999728,28653
10815362.925999729,28272
10815362.932999728,23685
10815363.080999728,40692
10815363.088999728,40832
10815363.096999727,29864
10815363.103999726,26426
10815363.106999727,23267
10815363.114999726,23388
10815363.122999726,22793
10815363.128999725,22769
10815363.136999724,23099
10815363.143999724,23436
10815363.149999723,22769
10815363.156999722,23805
10815363.162999721,23911
10815363.16899972,26792
10815363.17599972,29397
10815363.18399972,34852
10880898.18399972,34852
10880898.189999718,32243
10880898.196999718,31482
10880898.348999718,33957
10880898.354999717,40147
10880898.360999716,42194
10880898.367999716,34466
10946490.425999716,28882
10946490.432999715,28385
10946490.438999714,30274
10946490.444999713,33701
10946490.452999713,41902
10946490.459999712,40241
10946490.465999711,40335
10946490.47299971,35569
10946490.47899971,40667
10946490.484999709,24755
10946490.491999708,24850
10946490.499999708,25453
10946490.505999707,25523
10946490.512999706,26071
10946490.515999706,32793
10946490.518999707,33306
10946490.524999706,34185
10946490.534999706,41840
10946490.675999707,28056
10946490.678999707,31488
11012025.686999707,24904
11012025.694999706,25620
11012025.702999705,26450
11012025.710999705,27333
11012025.716999704,27871
11012025.720999705,27941
11012025.724999705,37525
11012025.732999705,39354
11012025.740999704,38324
11012025.940999703,25676
11012025.947999703,23168
11012025.953999702,26241
11012025.960999701,31386
11012025.9669997,23348
11012025.9729997,23301
11012025.980999699,22769
11012025.987999698,22827
11012025.993999697,22769
11012025.996999698,29613
11012026.001999699,41036
11012026.009999698,30585
11012026.017999697,29609
11012026.025999697,28990
11012026.033999696,32484
11012026.040999696,32673
11012026.046999695,31977
11012026.052999694,32387
11012026.059999693,32512
11012026.065999692,33503
11012026.217999693,28078
11012026.220999693,28353
11012026.227999693,25191
11012026.233999692,34847
11012026.241999691,31881
11012026.24999969,35848
11012026.25799969,35891
11012026.26099969,35971
11012026.26899969,42767
11012026.27699969,42767
11012026.283999689,42767
11012026.289999688,42767
11012026.297999687,42767
11012026.304999687,42767
11012026.307999687,42767
11012026.315999687,34731
11012026.318999687,33191
11012026.326999687,31659
11012026.334999686,23206
11012026.473999687,22769
11012026.480999686,27419
11012026.484999686,28845
11012026.491999686,36358
11012026.499999685,36037
11012026.507999685,35872
11012026.510999685,42767
11012026.518999685,39683
11012026.526999684,39072
11012026.532999683,40810
11012026.539999682,42767
11012026.547999682,22769
11012026.555999681,22769
11012026.558999682,22769
11012026.564999681,25235
11012026.57299968,22769
11012026.58099968,32109
11012026.58799968,34104
11012026.593999678,33279
11012026.600999678,31060
11012026.606999677,30743
11077619.028999677,42767
11077619.035999676,41114
11077619.041999675,41557
11077619.049999675,42286
11077619.057999674,42767
11077619.063999673,42162
11077619.067999674,37382
11077619.070999674,39059
11077619.079999674,31949
11077619.087999674,22769
11077619.095999673,22769
11077619.102999672,22769
11077619.110999672,22769
11077619.11699967,22769
11077619.12399967,22769
11077619.12999967,22769
11077619.135999668,22769
11077619.142999668,22769
11077619.294999668,32932
11077619.300999667,22769
11077619.307999667,22769
11077619.310999667,22769
11077619.318999667,22769
11077619.324999666,35738
11077619.332999665,39885
11077619.337999666,34964
11077619.343999665,36780
11077619.351999665,32876
11077619.359999664,32836
11077619.366999663,32552
11077619.374999663,32540
11077619.380999662,32513
11077619.383999662,32443
11077619.391999662,37117
11077619.398999661,42767
11077619.40699966,42767
11077619.41299966,42767
11077619.419999659,42767
11077619.427999659,42767
11077619.433999658,42767
11077619.571999658,22769
11077619.577999657,27569
11077619.580999658,34720
11077619.588999657,22769
11077619.596999656,29074
11077619.604999656,29446
11077619.611999655,22769
11077619.617999654,26917
11077619.622999655,27881
11077619.630999655,22769
11077619.636999654,22769
11077619.644999653,22769
11077619.651999652,22999
11077619.657999652,32327
11077619.66399965,32077
11077619.67099965,32044
11077619.67399965,33656
11077619.68199965,42767
11077619.68999965,42767
11077619.844999649,24089
11077619.852999648,22769
11077619.859999647,22769
11077619.867999647,22769
11077619.875999646,24562
11077619.881999645,32765
11077619.887999645,37798
11143154.887999645,37798
11143154.894999644,29804
11143154.902999643,27931
11143154.908999642,42767
11143154.915999642,42767
11143154.92199964,42767
11143154.92799964,42767
11143154.93499964,42767
11143154.940999638,42767
11143154.94599964,42767
11143154.951999638,35376
11143154.959999638,22769
11143154.967999637,22769
11208747.264999637,22769
11208747.403999638,23394
11208747.408999639,23247
11208747.416999638,22769
11208747.422999637,37458
11208747.429999636,22769
11208747.435999636,22769
11208747.441999635,22769
11208747.448999634,22769
11208747.454999633,22769
11208747.462999633,22769
11208747.465999633,22769
11208747.473999633,22769
11208747.477999633,31259
11208747.485999633,42767
11208747.493999632,37112
11208747.499999631,42456
11274282.499999631,42456
11274282.50799963,22769
11274282.51599963,22769
11274282.52199963,22769
11274282.52599963,23702
11274282.66599963,42767
11274282.67399963,42767
11274282.68099963,33754
11274282.686999628,22769
11274282.693999628,22769
11274282.697999628,23438
11274282.704999628,22769
11274282.712999627,22769
11274282.720999626,22769
11274282.726999626,22769
11274282.733999625,29567
11274282.739999624,25291
11274282.742999624,32242
11274282.750999624,22769
11274282.758999623,22769
11274282.761999624,22769
11274282.766999625,22769
11274282.773999624,42767
11274282.782999624,42767
11274282.785999624,42767
11274282.795999624,37250
11274282.803999623,41555
11274282.811999623,38944
11274282.931999622,22769
11274282.937999621,22769
11274282.94499962,27566
11274283.26599962,33561
11274283.27299962,33906
11274283.27899962,35115
11274283.286999619,34936
11274283.293999618,35849
11274283.299999617,40013
11274283.307999616,29015
11274283.312999617,22769
11274283.320999617,24266
11274283.326999616,22769
11274283.333999615,22769
11274283.339999614,36893
11274283.345999613,32324
11274283.353999613,34645
11274283.355999613,32472
11274283.475999612,42767
11274283.483999612,41985
11339818.483999612,41985
11339818.48999961,29548
11339818.49799961,23449
11339818.50499961,24125
11339818.510999609,30378
11339818.518999608,32001
11339819.081999607,36055
11339819.088999607,36988
11339819.093999607,35375
11339819.099999607,36742
11339819.105999606,36492
11339819.115999606,38978
11339819.123999605,39165
11339819.131999604,38411
11339819.137999604,37968
11339819.144999603,38058
11339819.152999602,37546
11339819.157999603,38187
11339819.161999604,38100
11339819.169999603,35933
11339819.310999604,33943
11339819.320999604,33093
11339819.323999604,33207
11339819.333999604,34482
11339819.341999603,34174
11339819.349999603,33722
11339819.355999602,34532
11339819.361999601,33281
11405354.361999601,33281
11405354.3699996,33740
11405354.3769996,33943
11405354.382999599,32452
11405354.389999598,32614
11405354.395999597,32578
11405354.401999597,33007
11405354.408999596,33770
11405354.413999597,32949
11405354.417999597,32920
11405354.585999597,29656
11405354.590999598,29822
11405354.597999597,30588
11470947.115999596,30841
11470947.121999595,29591
11470947.129999595,30049
11470947.134999596,30324
11470947.142999595,29778
11470947.149999594,31064
11470947.157999594,31993
11470947.165999593,32196
11470947.171999592,32192
11470947.176999593,32117
11470947.182999592,28858
11536482.182999592,28858
11536482.190999592,28702
11536482.198999591,31592
11536482.20599959,30560
11536482.21199959,32643
11536482.21499959,32961
11536482.22299959,28210
11536482.35799959,30507
11536482.363999588,37139
11536482.366999589,38666
11536482.374999588,28375
11536482.381999588,30745
11536482.389999587,29455
11536482.395999586,41212
11536482.401999585,41125
11536482.409999585,41302
11536482.416999584,39973
11536482.422999583,37381
11536482.429999582,36366
11536482.435999582,36121
11536482.44199958,32547
11536482.44899958,22769
11536482.45699958,23175
11536482.462999579,22769
11536482.469999578,22769
11536482.475999577,22769
11536482.481999576,22769
11536482.488999575,22769
11536482.494999574,22769
11602075.048999574,22769
11602075.190999575,40664
11602075.198999574,34177
11602075.204999574,31607
11602075.211999573,37394
11602075.217999572,42620
11602075.225999571,42767
11602075.23399957,42707
11602075.24099957,36977
11602075.24699957,34461
11602075.24999957,32423
11602075.25799957,36662
11602075.265999569,27649
11602075.273999568,42767
11602075.280999567,42767
11602075.286999566,42767
11602075.292999566,22769
11602075.297999566,34806
11602075.304999566,42377
11602075.308999566,22769
11602075.315999566,22769
11602075.457999567,22769
11602075.460999567,22769
11602075.468999567,33033
11602075.473999567,29745
11602075.481999567,33739
11602075.488999566,27168
11602075.494999565,28341
11602075.502999565,33605
11602075.505999565,25032
11602075.513999565,42767
11602075.521999564,27723
11602075.526999565,22769
11602075.531999566,22769
11602075.540999565,22769
11602075.547999565,22889
11602075.553999564,22769
11602075.560999563,23851
11602075.568999562,42767
11602075.576999562,37021
11602075.582999561,29436
11602075.732999561,22769
11602075.737999562,22769
11602075.745999562,22769
11602075.748999562,22769
11602075.758999562,22769
11602075.766999561,22769
11602075.77299956,22769
11602075.78099956,22769
11602075.78499956,22769
11602075.79299956,22769
11602075.80099956,22769
11602075.808999559,22769
11602075.814999558,22769
11602075.820999557,22769
11602075.824999558,22769
11602075.830999557,31983
11667668.459999558,27401
11667668.717999557,38217
11667668.725999556,31158
11667668.730999557,22769
11667668.738999557,32321
11667668.744999556,42767
11667668.752999555,26656
11667668.759999555,42767
11667668.765999554,24020
11667668.771999553,26801
11667668.779999552,39083
11667668.787999552,42767
11667668.794999551,42767
11667668.80099955,42767
11667668.80799955,29563
11667668.813999549,22769
11667668.81899955,22769
11667668.826999549,22769
11667668.832999548,22769
11667668.839999547,22769
11667668.842999548,22769
11733261.511999547,22769
11733261.652999548,22769
11733261.658999547,22769
11733261.666999547,26610
11733261.672999546,24845
11733261.676999547,22769
11733261.684999546,42263
11733261.687999547,22769
11733261.692999547,22769
11733261.701999547,31370
11733261.709999546,30103
11733261.714999547,27964
11733261.722999547,22769
11733261.730999546,22769
11733261.738999546,22769
11733261.744999545,22769
11733261.748999545,22769
11733261.756999545,22769
11733261.764999544,22769
11733261.772999544,22769
11733261.778999543,25809
11733261.784999542,22769
11733261.788999543,31865
11733261.920999542,22769
11733261.925999543,42767
11733261.932999542,42767
11733261.938999541,22769
11733261.94699954,22769
11733261.95499954,22769
11733261.96099954,22769
11733261.968999539,22769
11733261.975999538,22769
11733261.983999537,31742
11798796.983999537,31742
11798796.989999536,27578
11798796.996999536,22769
11798796.999999536,42741
11798797.007999536,37889
11798797.015999535,22769
11798797.021999534,22769
11798797.028999534,26907
11798797.036999533,30472
11798797.042999532,22769
11798797.191999532,22769
11798797.196999533,35478
11798797.204999533,42767
11798797.208999533,42767
11798797.215999532,42767
11798797.221999532,42767
11798797.229999531,42767
11798797.23799953,42767
11798797.242999531,42767
11798797.24899953,42767
11798797.253999531,22769
11798797.263999531,22769
11798797.266999532,22769
11798797.27299953,42767
11798797.27999953,40388
11864390.02299953,40798
11864390.027999531,42767
11864390.037999531,34210
11864390.04399953,35643
11864390.05199953,38882
11929925.05199953,37217
11929925.17699953,37543
11929925.18499953,37360
11929925.190999528,37274
11929925.197999528,34961
11929925.200999528,35187
11929925.208999528,36256
11929925.214999527,36805
11929925.222999526,36510
11929925.229999525,37498
11929925.237999525,36098
11929925.243999524,35583
11929925.250999523,35241
11929925.253999524,35561
11929925.261999523,36489
11929925.269999523,36145
11929925.275999522,35921
11929925.282999521,36409
11929925.454999521,33304
11929925.46199952,32716
11929925.46799952,32309
11929925.47299952,32537
11929925.48099952,32447
11929925.48599952,32414
11929925.490999522,32402
11929925.498999521,32097
11929925.50699952,31189
11929925.51499952,32294
11929925.52099952,32622
11929925.526999518,32438
11929925.533999518,31277
11929925.539999517,33345
11929925.546999516,33376
11929925.738999516,32884
11929925.744999515,26653
11995468.500999514,26584
11995468.508999513,25078
11995468.516999513,25159
11995468.522999512,24617
11995468.529999511,24419
11995468.53599951,24350
11995468.53899951,24212
11995468.54699951,24252
11995468.55499951,27190
11995468.56199951,27264
11995468.567999508,24262
11995468.573999507,30347
11995468.581999507,24962
11995468.586999508,24769
11995468.593999507,24361
11995468.764999507,36416
11995468.772999506,41534
11995468.780999506,31484
11995468.786999505,31194
11995468.788999505,29208
11995468.797999505,28420
11995468.804999504,30397
11995468.812999504,28287
11995468.817999505,25929
11995468.823999504,22769
11995468.831999503,22769
11995468.834999504,22769
11995468.842999503,22769
11995468.849999502,22769
11995468.857999502,22769
11995468.865999501,22769
11995468.868999502,39268
11995468.876999501,22769
11995468.8849995,22769
11995468.8929995,22769
11995469.0269995,26814
11995469.0349995,28809
11995469.041999498,27528
11995469.049999498,24747
11995469.057999497,22769
11995469.063999496,23969
11995469.069999496,30570
11995469.076999495,29509
11995469.082999494,22769
11995469.089999493,22769
11995469.092999494,24974
11995469.100999493,22769
11995469.108999493,22769
11995469.116999492,22769
11995469.122999491,22769
11995469.125999492,22769
11995469.130999492,27308
11995469.293999493,33745
11995469.298999494,32748
11995469.305999493,25224
11995469.313999493,29109
11995469.321999492,31336
12061011.977999492,28791
12061011.98399949,31066
12061011.99099949,32171
12061011.99599949,32029
12061012.00199949,31778
12061012.00999949,23136
12061012.01299949,28623
12061012.02099949,26066
12061012.027999489,29660
12061012.035999488,26786
12061012.039999489,29079
12061012.046999488,22769
12061012.052999487,22769
12061012.060999487,22769
12061012.068999486,22769
12061012.076999485,22769
12061012.079999486,22769
12061012.204999486,38208
12061012.212999485,25286
12061012.220999485,29851
12061012.228999484,32734
12061012.235999484,40769
12061012.241999483,42767
12061012.247999482,42767
12061012.254999481,42767
12061012.26099948,42767
12061012.26799948,22769
12061012.273999479,22769
12061012.281999478,22769
12061012.287999477,22769
12061012.294999477,22769
12126547.294999477,22769
12126547.300999476,22769
12126547.307999475,22769
12126547.313999474,25010
12126547.319999473,25791
12126547.326999472,42767
12126547.334999472,42767
12126547.478999471,26423
12126547.48499947,34585
12126547.489999471,40535
12126547.49599947,42767
12126547.50399947,42767
12126547.51199947,22769
12126547.51699947,22769
12126547.52399947,27972
12126547.531999469,30169
12126547.537999468,42767
12126547.545999467,38302
12126547.551999466,41084
12126547.558999466,37673
12126547.561999466,32959
12126547.569999466,28389
12126547.572999466,24799
12126547.577999467,32502
12126547.585999466,42767
12126547.593999466,42767
12126547.601999465,42767
12126547.609999465,42767
12126547.617999464,42767
12126547.623999463,42767
12126547.630999463,42767
12192090.344999462,40531
12192090.351999462,27244
12192090.35799946,29789
12192090.36399946,36636
12192090.37099946,42070
12192090.376999458,33512
12192090.383999458,35363
12192090.389999457,32122
12192090.397999456,22769
12192090.403999455,22769
12192090.410999455,22769
12192090.416999454,28015
12192090.423999453,26487
12192090.429999452,32191
12192090.435999451,25663
12192090.440999452,40823
12192090.447999451,22769
12192090.45599945,42767
12192090.46399945,42767
12192090.46699945,42767
12192090.47499945,39069
12192090.47799945,39291
12192090.48599945,27616
12192090.627999451,42460
12192090.631999452,33707
12192090.639999451,22769
12192090.64599945,40746
12192090.65199945,23789
12192090.659999449,22769
12192090.667999448,22769
12192090.671999449,22769
12192090.679999448,22769
12192090.682999449,22769
12192090.690999448,22769
12192090.698999448,22769
12192090.706999447,22769
12192090.709999448,36138
12257633.273999447,29408
12257633.281999446,22769
12257633.289999446,31742
12257633.295999445,31051
12257633.302999444,31152
12257633.307999445,31284
12257633.313999444,42767
12257633.435999444,38924
12257633.438999444,42767
12257633.446999444,22769
12257633.452999443,22769
12257633.460999442,22769
12257633.467999442,22769
12257633.47399944,22769
12257633.476999441,22769
12257633.48499944,22769
12257633.49299944,22769
12257633.49999944,27317
12257633.507999439,42767
12257633.513999438,22769
12257633.519999437,30648
12257633.526999436,42767
12257633.534999436,42767
12257633.540999435,42767
12257633.547999434,30813
12257633.553999433,32950
12257633.559999432,34456
12257633.566999432,22769
12257633.57299943,22769
12257633.57999943,22769
12257633.58599943,22769
12257633.731999429,36589
12257633.73599943,36038
12257633.742999429,38808
12257633.750999428,37651
12257633.758999428,36855
12257633.761999428,34924
12257633.769999428,32861
12257633.775999427,35771
12257633.780999428,35853
12257633.787999427,33543
12257633.795999426,33024
12257633.803999426,33233
12257633.811999425,34201
12257633.817999424,33256
12257633.823999424,32497
12257633.827999424,33095
12257633.835999424,32566
12257633.843999423,33382
12257633.847999424,34068
12257633.854999423,33785
12257633.862999422,33715
12257633.870999422,33288
12257633.875999423,33273
12257634.067999423,32737
12257634.075999422,32767
12257634.081999421,32825
12257634.08799942,33057
12257634.092999421,33073
12257634.10099942,33269
12257634.105999421,33303
12257634.11199942,33352
12257634.11999942,33806
12257634.12799942,34003
12257634.134999419,33215
12257634.140999418,31748
12257634.145999419,31915
12257634.153999418,31839
12257634.159999417,31575
12257634.167999417,31508
12257634.169999417,32647
12257634.177999416,31718
12257634.182999417,31961
12257634.190999417,32694
12257634.350999417,37764
12257634.356999416,26817
12257634.401999416,36947
12257634.409999415,35913
12257634.417999415,37264
12257634.423999414,34559
12257634.430999413,34373
12323176.864999413,35847
12323176.865999414,36133
12323176.875999413,33842
12323176.881999413,33521
12323176.889999412,34172
12323176.893999413,33347
12323176.901999412,34098
12323176.905999413,33317
12323176.913999412,32215
12323176.920999411,26397
12323176.92699941,28356
12323177.03599941,27490
12323177.041999409,27735
12323177.048999408,38895
12323177.054999407,33406
12323177.059999408,29490
12323177.067999408,25729
12323177.075999407,28106
12323177.081999406,42119
12323177.088999406,41777
12323177.091999406,42767
12323177.096999407,42767
12323177.104999406,39059
12323177.112999406,33864
12323177.118999405,38175
12323177.126999404,37245
12323177.134999404,33455
12323177.141999403,35240
12323177.147999402,24814
12323177.153999401,32388
12323177.1609994,22769
12323177.165999401,22769
12323177.325999402,22769
12323177.3319994,24999
12323177.3399994,27677
12323177.3459994,34827
12323177.3509994,32480
12323177.3589994,22769
12323177.365999399,22769
12323177.371999398,22769
12323177.377999397,22769
12323177.384999396,22769
12323177.390999395,22769
12323177.398999395,33379
12323177.403999396,32328
12323177.409999395,40242
12323177.416999394,32766
12323177.424999394,30164
12323177.430999393,25120
12323177.437999392,34093
12323177.445999391,37549
12323177.45199939,31518
12323177.454999391,31595
12323177.46299939,25808
12323177.46999939,26229
12323177.47799939,29191
12323177.609999388,31432
12323177.616999388,22769
12323177.622999387,24402
12323177.629999386,26479
12323177.635999385,22769
12388719.995999385,26276
12388720.002999384,27225
12388720.005999384,26941
12388720.013999384,35893
12388720.018999385,34752
12388720.026999384,22769
12388720.034999384,22769
12388720.037999384,33055
12388720.045999384,22769
12454255.045999384,22769
12454255.053999383,25735
12454255.059999382,26595
12454255.066999381,32609
12454255.23199938,35424
12454255.23999938,22769
12454255.24599938,26074
12454255.253999379,26606
12454255.259999378,30677
12454255.266999377,29349
12454255.274999376,42767
12454255.280999376,25312
12454255.287999375,25773
12454255.293999374,42767
12454255.299999373,40878
12454255.306999372,40851
12454255.312999371,42767
12454255.31999937,40632
12454255.32799937,25220
12454255.33399937,22769
12454255.339999368,22769
12454255.346999368,22769
12454255.352999367,22769
12454255.355999367,22769
12454255.363999367,22769
12454255.368999368,22769
12454255.504999368,25778
12454255.507999368,25569
12454255.512999369,23515
12454255.520999368,42767
12454255.528999368,42194
12454255.533999369,42767
12454255.541999368,38080
12454255.547999367,35056
12454255.555999367,33858
12454255.563999366,39887
12454255.570999365,39067
12454255.576999364,22769
12454255.583999364,22769
12454255.591999363,22769
12454255.592999363,22769
12454255.600999363,22769
12454255.608999362,22769
12454255.615999362,22769
12454255.619999362,22769
12454255.627999362,22769
12454255.775999362,42767
12454255.78199936,42767
12454255.78799936,42767
12519798.06599936,42767
12519798.07199936,42767
12519798.07999936,42767
12519798.08499936,42738
12519798.089999361,35304
12519798.09799936,22769
12519798.10399936,22769
12519798.10899936,22769
12519798.113999361,22769
12519798.12299936,26180
12519798.126999361,32988
12519798.135999361,33246
12519798.14299936,22769
12519798.15099936,22769
12519798.15899936,22769
12519798.164999358,22769
12519798.170999357,34960
12519798.174999358,34666
